hx_avg,q
6.814680926399999,0.0
6.4539274143,0.05263157894736842
6.135697801199999,0.10526315789473684
5.8338731822,0.15789473684210525
5.5805242433,0.21052631578947367
5.326425239399999,0.2631578947368421
5.1139461612,0.3157894736842105
4.889966210700001,0.3684210526315789
4.7101299197,0.42105263157894735
4.544877409,0.47368421052631576
4.382584459799999,0.5263157894736842
4.2215399396999995,0.5789473684210527
4.094155167,0.631578947368421
3.9486848428,0.6842105263157894
3.8264571743999998,0.7368421052631579
3.7155000628,0.7894736842105263
3.603647317,0.8421052631578947
3.5044367691,0.894736842105263
3.4052725782,0.9473684210526315
3.3105162183,1.0
